-0.261799387799 0.261799387799
0.609746783846 -0.010183396065 | 0.691679245283 0.276969363202
0.605490566038 -0.071141726613 | 0.659207307039 0.097879617606
0.619641509434 -0.240976545872 | 0.661484247147 -0.104324359653
0.577829113767 0.200736391264 | 0.710547169811 0.616923524946
0.548886792453 0.195316193781 | 0.619324312810 0.435759754708
0.591384847847 0.398271111700 | 0.620924528302 0.325391738017
0.563037735849 0.271215869337 | 0.655299171325 0.422900930341
0.576804883778 0.578820410093 | 0.646653268956 0.593021214474
0.506351914049 0.359230301872 | 0.632217219268 0.811442485418
0.475777344714 0.987369097359 | 0.574895473183 1.175705558525
0.346709494356 1.426987777667 | 0.536057832089 1.833212225341
0.354053567512 -1.378508544825 | 0.520018286801 -1.760917398175
0.464964650377 -1.031254344672 | 0.563220652792 -0.843368059686
0.454179147718 -1.020974431253 | 0.540379935803 -0.927782260836
0.478852072311 -0.940861343431 | 0.537678566012 -0.802678988499
0.478278497753 -0.590682325133 | 0.558907884042 -0.783923386244
0.413762476590 -0.100802568028 | 0.513661678810 -0.308111381836
0.417724310178 0.223293064468 | 0.469981132075 0.177518862576
0.374358490566 -0.804832121670 | 0.527759656060 -0.242091583265
0.516823752238 -0.515668344566 | 0.602056603774 -0.213082026396
0.614924528302 -0.245839320527 | 0.650838563701 -0.205677842095
0.624408533817 -0.043640536363 | 0.696396226415 0.169022578502
0.638509433962 -0.249840033606 | 0.708591974670 -0.061398463270
0.607786922152 0.098458909487 | 0.734148393615 0.239944497001
0.636625055345 0.116571328483 | 0.700178844472 0.318702232309
0.648448149538 0.392942559296 | 0.738863775838 0.561324511582
0.627112805163 0.317948827558 | 0.734132075472 0.702442807017
0.605663442037 0.481038883455 | 0.757795351622 1.003130049669
0.591853413001 0.645469220387 | 0.729415094340 0.887971618546
0.526582506244 0.965181569781 | 0.705830188679 1.470945528992
0.379288750196 1.454355616101 | 0.668189392228 2.414231650358
0.310081792412 -1.388150183188 | 0.715264150943 -0.026065170448
0.504811406659 -0.764786736527 | 0.706050927171 -0.378456249188
0.508319351653 -0.698323388220 | 0.642219369840 -0.959851388752
0.524542002244 -0.710489043009 | 0.682245283019 -0.537572415361
0.476796218699 -0.251914894225 | 0.666442818002 -0.742150789584
0.438301879962 0.122834362707 | 0.715301210046 1.045463153261
0.427497380212 0.276866791078 | 0.525928324972 0.338558404832
0.369641509434 -0.709188089732 | 0.547225715466 -0.207920455740
0.505427871115 -0.714645763296 | 0.598152874152 -0.703534623480
0.563638795645 -0.349584288903 | 0.734132075472 0.234162296105
0.624660491955 0.031840794779 | 0.701963279419 0.177260127281
0.614924528302 -0.348201210496 | 0.708414750449 -0.047306972416
0.642449036692 -0.270369500101 | 0.702780652435 -0.308268138704
0.651801119885 -0.256971005991 | 0.795452830189 0.237903639914
0.662115775244 -0.049051380157 | 0.754936439020 0.104294677251
0.654514663655 0.084890908836 | 0.739723531659 -0.084682037533
0.612358659170 0.297898279002 | 0.755528212776 0.126824988680
0.641536064690 0.519081232664 | 0.744803459145 0.239969293003
0.589463139087 0.791931795749 | 0.733416661265 0.416310643332
0.346032897918 1.527884036892 | 0.757949935833 2.883696337792
0.283917950593 -1.614960632579 | 0.705876014650 -0.138807470190
0.451771566867 -0.725343450715 | 0.724698113208 0.179951242148
0.539955618998 -0.268546516272 | 0.762433962264 0.231447587172
0.579499440407 -0.281295185011 | 0.722492972103 -0.167383019129
0.476439224055 0.258365523698 | 0.771993474208 0.559354104393
0.468745075159 0.526215529119 | 0.776708032958 1.458140527029
0.430938995170 0.492510206566 | 0.634628774479 0.633471671324
0.388504222215 -0.445718896349 | 0.611684982045 0.040799153070
0.454475111737 -0.552962313342 | 0.577354522963 -0.549858360772
0.493984314941 -0.307561498910 | 0.672811320755 0.352640659066
0.550718976590 -0.102028265753 | 0.646430173895 0.171733975412
0.558303832009 -0.152999002207 | 0.684416178893 -0.170645227474
0.567667826645 -0.618781495651 | 0.691460406267 -0.546635698618
0.571800040308 -0.552040381572 | 0.762490042145 0.153423459997
0.569905548239 -0.616292094294 | 0.711144001434 -0.317520854414
0.556049408031 -0.674927857136 | 0.776602576501 0.141924502546
0.588012056401 -0.470550818109 | 0.776584905660 0.222274412696
0.635170594621 -0.081438810131 | 0.790735849057 0.402247195175
0.487140649046 0.461703135947 | 0.767150943396 0.266036902608
0.271750153341 1.553526083996 | 0.781301886792 2.973770731516
0.199130385050 -1.374557048110 | 0.710547169811 0.002660378783
0.451223386350 -0.924180247134 | 0.712097918007 -0.022242919598
0.642150436327 0.081597675340 | 0.703259221526 0.205256076997
0.630774546461 0.204438692294 | 0.729415094340 0.264956930064
0.545437182303 0.502139254212 | 0.697822059259 0.262525639654
0.488981966438 0.816814654764 | 0.658660377358 1.370541822645
0.364924528302 0.121402923598 | 0.606792301919 0.847155161177
0.393226415094 -0.374109900257 | 0.607713497241 0.417089682600
0.426560205217 -0.255793328354 | 0.510891318716 -0.379487261577
0.400427169192 -0.009409900605 | 0.592622641509 0.496450565917
0.430344231202 0.235852075359 | 0.549726974570 0.322649591281
0.374349405197 -0.422526614708 | 0.593737922186 -0.127996140184
0.391841401439 -0.758153154121 | 0.575302108161 -0.491108067511
0.416740834895 -1.285978280355 | 0.532124757586 -0.984449926353
0.425384167496 -1.240100646083 | 0.594913532903 -1.760832405362
0.427219287659 -1.217716284725 | 0.776600099412 -0.202527683445
0.472641207894 -0.880594727704 | 0.804886792453 0.099216282144
0.586550731840 -0.505347637522 | 0.804886792453 0.278860746900
0.382595834702 0.523239733879 | 0.748031669256 -0.264245364423
0.159246680740 1.114773399405 | 0.672811320755 2.559427560894
-0.003000000000 0.000000000000 | 0.719981132075 -0.042081554067
0.058907594594 0.005837907421 | 0.709660988448 0.001716899386
0.464946860473 0.908123900910 | 0.715264150943 0.101717637800
0.546281682208 0.655535168918 | 0.687189792419 0.140535611846
0.583875722244 0.543367366212 | 0.684738645559 0.192176742103
0.538018284014 0.689267721798 | 0.668094339623 1.029365712302
0.402660377358 0.668277813337 | 0.566650698909 0.797848380392
0.279972511294 -0.146577989454 | 0.496790607330 0.658687820403
0.298480879338 0.071116173761 | 0.370972166263 0.200897034298
0.267181683790 0.224402204042 | 0.352056603774 0.281126966520
0.252104597766 0.306306836919 | 0.319192857079 0.343903642963
0.197877976554 0.531719444033 | 0.350326215606 -0.010106433630
0.091327834349 -1.043089670175 | 0.448864808619 -0.557492462089
0.124339727728 -2.318630850807 | 0.519671975163 -1.026283865698
0.275153890136 -1.952543410121 | 0.534758678224 -1.360232968351
0.417499040084 -1.415623738486 | 0.557994726460 -1.592430904533
0.443445907950 -1.205626365452 | 0.649136626739 -1.231181366717
0.447995262674 -1.221816899368 | 0.715264150943 -0.265063525833
0.053743222913 -0.042914004556 | 0.656234734470 -0.379886221953
-0.003000000000 0.000000000000 | 0.701113207547 2.666899159854
-0.003000000000 0.000000000000 | 0.738849056604 2.810862194523
-0.003000000000 0.000000000000 | 0.724698113208 2.757029650621
0.198227648258 1.380954783205 | 0.705830188679 2.685269458962
0.271438143951 1.545304113863 | 0.715264150943 2.721370631298
0.311750558078 1.378762690176 | 0.668094339623 2.541475298392
0.363180592508 1.217363781007 | 0.658746402200 2.257896645499
0.376635000415 0.940249873339 | 0.578471698113 1.640800752778
0.397608753284 0.914583471979 | 0.446576347206 1.002426751342
0.323223234242 0.571783233121 | 0.403943396226 0.645827651376
0.274682414906 0.445307122491 | 0.349630339988 0.424788761422
0.227824158875 0.504640789808 | 0.304837976820 0.424968522511
0.165610674824 0.375064372450 | 0.267255025641 0.271927603061
0.133792452830 -0.211371537172 | 0.285609442770 -0.369353633393
0.165445051728 -0.751978687962 | 0.363579896877 -0.986184716087
0.242283018868 -1.803687036073 | 0.382362595306 -1.318617306126
0.293142707652 -1.726896404521 | 0.488849056604 -1.187592573714
0.268063052365 -1.525769771400 | 0.531301886792 -1.408366913027
0.197257022332 -1.361066024750 | 0.587932383398 -0.714427213316
-0.003000000000 0.000000000000 | 0.564320754717 -1.230534578772
-0.003000000000 0.000000000000 | 0.526584905660 2.000614750223
SPEC_FINISHED
